label,message,clean_message,label_num
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post office,0
ham,Depends on where u going lor.,depends u going lor,0
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,smile right go world wonder smiling think crazy keep away grin,0
spam,FreeMsg>FAV XMAS TONES!Reply REAL,freemsgfav xmas tonesreply real,1
ham,Lil fever:) now fine:),lil fever fine,0
ham,I think it's all still in my car,think still car,0
ham,Yes princess! I want to catch you with my big strong hands...,yes princess want catch big strong hand,0
ham,Oh yeah I forgot. U can only take 2 out shopping at once.,oh yeah forgot u take shopping,0
ham,Mm so you asked me not to call radio,mm asked call radio,0
ham,Thinkin about someone is all good. No drugs for that,thinkin someone good drug,0
ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",enjoy shower possessiveness poured u ur loved one bcoz world lie golden gift loved truly,0
ham,"Alright if you're sure, let me know when you're leaving",alright youre sure let know youre leaving,0
ham,Some are lasting as much as 2 hours. You might get lucky.,lasting much hour might get lucky,0
ham,Genius what's up. How your brother. Pls send his number to my skype.,genius whats brother pls send number skype,0
spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",gr poly tone mob direct u rply poly title eg poly breathe title crazyin sleepingwith finest ymca getzedcouk poboxowwq p,1
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,thk em find wtc far weiyi goin e rest dunno yet r ur goin dinner den might b able join,0
ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,dont forget owns who private property good boy always passionate kiss,0
spam,INTERFLORA - åÒIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,interflora late order interflora flower christmas call place order midnight tomorrow,1
ham,Oh god..taken the teeth?is it paining,oh godtaken teethis paining,0
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine,1
ham,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,u ask darren go n pick u lor oso sian tmr haf meet lect,0
ham,No need to buy lunch for me.. I eat maggi mee..,need buy lunch eat maggi mee,0
ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",oh right ok ill make sure load work day got really nasty cough today dry n shot really help,0
ham,Thanx 4 sending me home...,thanx sending home,0
ham,Its normally hot mail. Com you see!,normally hot mail com see,0
spam,"You've won tkts to the EURO2004 CUP FINAL or å£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",youve tkts euro cup final cash collect call b pobox ppm,1
ham,U sick still can go shopping?,u sick still go shopping,0
ham,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",ya well fine bbdpooja full pimpleseven become quite blackand ur rite cold wearing sweatter,0
ham,Nice.nice.how is it working?,nicenicehow working,0
ham,1's reach home call me.,reach home call,0
ham,Were trying to find a Chinese food place around here,trying find chinese food place around,0
ham,"Easy mate, * guess the quick drink was bit ambitious.",easy mate guess quick drink bit ambitious,0
ham,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,babe miiiiiiissssssssss need crave geeee im sad without babe love,0
ham,Ok thanx...,ok thanx,0
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",tunji hows queen wishing great day abiola,0
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,today iz yellow rose day u love frndship give misscall amp send ur frndz amp see many miss call u get u get missed u marry ur lover,0
ham,Will be out of class in a few hours. Sorry,class hour sorry,0
ham,Wat time u finish ur lect today?,wat time u finish ur lect today,0
spam,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",freemessage jamsterget crazy frog sound poly text mad real text mad crazy sound gbpweek tc apply,1
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",chance reality fantasy show call p per min ntt ltd po box croydon cr wb national rate call,1
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,shes fine good hear dear happy new year oh,0
ham,Are you going to wipro interview today?,going wipro interview today,0
ham,how tall are you princess?,tall princess,0
ham,I doubt you could handle 5 times per night in any case...,doubt could handle time per night case,0
ham,Haha... Hope Ì_ can hear the receipt sound... Gd luck!,haha hope hear receipt sound gd luck,0
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,gonna death im gonna leave note say robs fault avenge,0
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",japanese proverb one u none itu must indian version one let none itleave finally kerala version one stop none make strike,0
ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,today im workin free oso gee thgt u workin ur frens shop,0
ham,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,life face choice toss coin becoz settle question coin air u know heart hoping gudni,0
ham,I want to be there so i can kiss you and feel you next to me,want kiss feel next,0
ham,I am not at all happy with what you saying or doing,happy saying,0
spam,Adult 18 Content Your video will be with you shortly,adult content video shortly,1
ham,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",ok would b lovely u r sure think wot u want drinkin dancin eatin cinema u wot,0
ham,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,im saying havent explicitly told nora know someone im probably gonna bother,0
ham,Smith waste da.i wanna gayle.,smith waste dai wanna gayle,0
ham,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",mum ive sent many many message since got want know actually getting enjoy rest day,0
ham,"Aight, tomorrow around  &lt;#&gt;  it is",aight tomorrow around ltgt,0
ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,actually first time went bed long spoke woke night,0
ham,See you there! ,see,0
ham,I dont understand your message.,dont understand message,0
ham,Crucify is c not s. You should have told me earlier.,crucify c told earlier,0
ham,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",idk keep saying youre since moved keep butting head freedom v responsibility im tired much shit deal im barely keeping together get added,0
ham,Fuck cedar key and fuck her (come over anyway tho),fuck cedar key fuck come anyway tho,0
ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,twenty past five said train durham already coz reserved seat,0
spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",hey boy want hot xxx pic sent direct ur phone txt porn hr free p per day stop text stopbcm sf wcnxx,1
ham,U still painting ur wall?,u still painting ur wall,0
ham,Printer is cool. I mean groovy. Wine is groovying,printer cool mean groovy wine groovying,0
ham,Hi Harish's rent has been transfred to ur Acnt.,hi harishs rent transfred ur acnt,0
ham,Anything lor is she coming?,anything lor coming,0
ham,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,cbe really good nowadayslot shop showroomscity shaping good,0
ham,ÌÏ still attending da talks?,still attending da talk,0
ham,No probs hon! How u doinat the mo?,probs hon u doinat mo,0
ham,K I'll take care of it,k ill take care,0
ham,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,take didnt phone callon friday assume wont year,0
ham,My battery is low babe,battery low babe,0
ham,Shuhui has bought ron's present it's a swatch watch...,shuhui bought ron present swatch watch,0
ham,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",yeah there quite bit left ill swing tomorrow get,0
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,babe said hour almost internet,0
ham,K I'll be sure to get up before noon and see what's what,k ill sure get noon see whats,0
ham,K...k...yesterday i was in cbe .,kkyesterday cbe,0
ham,Went to ganesh dress shop,went ganesh dress shop,0
spam,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",pdatenow double min txts orange tariff latest motorola sonyericsson nokia bluetooth free call mobileupd calloptoutyhl,1
ham,ÌÏ collecting ur laptop then going to configure da settings izzit?,collecting ur laptop going configure da setting izzit,0
ham,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",aight latest probably closer jay tyler two trip,0
ham,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,come aftr ltdecimalgt cleaning house,0
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,ur cashbalance currently pound maximize ur cashin send cash pmsg cc po box tcrw,1
